failure_category,short_reason,failures,affected_projects
ARTIFACT_NOT_FOUND,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] The build could not read 1 project -> [Help 1],2277,43
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project ums: Could not collect dependencies for project net.pms:ums:jar:9.0.0-b2 | [ERROR] Failed to read artifact descriptor for jwbroek.cuelib:cuelib:jar:1.2.1-2008-06-13,3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project ums: Could not collect dependencies for project net.pms:ums:jar:9.0.2-SNAPSHOT | [ERROR] Failed to read artifact descriptor for jwbroek.cuelib:cuelib:jar:1.2.1-2008-06-13,3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project ums: Could not collect dependencies for project net.pms:ums:jar:9.6.3-SNAPSHOT | [ERROR] Failed to read artifact descriptor for jwbroek.cuelib:cuelib:jar:1.2.1-2008-06-13,3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project ums: Could not collect dependencies for project net.pms:ums:jar:9.8.0 | [ERROR] Failed to read artifact descriptor for jwbroek.cuelib:cuelib:jar:1.2.1-2008-06-13,3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project undertow-core: Could not resolve dependencies for project io.undertow:undertow-core:jar:1.0.0.Beta26-SNAPSHOT | [ERROR] dependency: io.undertow:undertow-parser-generator:jar:1.0.0.Beta26-SNAPSHOT (provided),3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project undertow-core: Could not resolve dependencies for project io.undertow:undertow-core:jar:1.0.0.Beta34-SNAPSHOT | [ERROR] dependency: io.undertow:undertow-parser-generator:jar:1.0.0.Beta34-SNAPSHOT (provided),3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project undertow-core: Could not resolve dependencies for project io.undertow:undertow-core:jar:1.0.1.Final-SNAPSHOT | [ERROR] dependency: io.undertow:undertow-parser-generator:jar:1.0.1.Final-SNAPSHOT (provided),3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project undertow-core: Could not resolve dependencies for project io.undertow:undertow-core:jar:1.1.0.Beta5-SNAPSHOT | [ERROR] dependency: io.undertow:undertow-parser-generator:jar:1.1.0.Beta5-SNAPSHOT (provided),3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project undertow-core: Could not resolve dependencies for project io.undertow:undertow-core:jar:1.2.0.Beta11-SNAPSHOT | [ERROR] dependency: io.undertow:undertow-parser-generator:jar:1.2.0.Beta11-SNAPSHOT (provided),3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project undertow-core: Could not resolve dependencies for project io.undertow:undertow-core:jar:1.3.0.Beta1-SNAPSHOT | [ERROR] dependency: io.undertow:undertow-parser-generator:jar:1.3.0.Beta1-SNAPSHOT (provided),3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project undertow-core: Could not resolve dependencies for project io.undertow:undertow-core:jar:1.3.0.Beta6-SNAPSHOT | [ERROR] dependency: io.undertow:undertow-parser-generator:jar:1.3.0.Beta6-SNAPSHOT (provided),3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project undertow-parent: Could not resolve dependencies for project io.undertow:undertow-parent:pom:1.0.0.Beta19-SNAPSHOT | [ERROR] dependency: io.undertow:undertow-build-config:jar:1.0.0.Beta19-SNAPSHOT (compile),3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project value-fixture: Could not collect dependencies for project org.immutables:value-fixture:jar:2.1.15-SNAPSHOT | [ERROR] Failed to read artifact descriptor for com.atlassian.fugue:fugue:jar:2.2.1,3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project value-fixture: Could not collect dependencies for project org.immutables:value-fixture:jar:2.2-SNAPSHOT | [ERROR] Failed to read artifact descriptor for com.atlassian.fugue:fugue:jar:2.2.1,3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project value-fixture: Could not collect dependencies for project org.immutables:value-fixture:jar:2.3.11-SNAPSHOT | [ERROR] Failed to read artifact descriptor for com.atlassian.fugue:fugue:jar:2.6.1,3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project value-fixture: Could not collect dependencies for project org.immutables:value-fixture:jar:2.6.1.alpha0-SNAPSHOT | [ERROR] Failed to read artifact descriptor for com.atlassian.fugue:fugue:jar:2.6.1,3,1
BLOCKED_HTTP_REPOSITORY,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project value-fixture: Could not collect dependencies for project org.immutables:value-fixture:jar:2.6.4-SNAPSHOT | [ERROR] Failed to read artifact descriptor for com.atlassian.fugue:fugue:jar:2.6.1,3,1
BLOCKED_HTTP_REPOSITORY,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: net.openhft:chronicle-bom:pom:1.14.125-SNAPSHOT (absent): Could not transfer artifact net.openhft:chronicle-bom:pom:1.14.125-SNAPSHOT from/to maven-default-http-blocker (http://0.0.0.0/): Blocked mirror for repositories: [chronicle-enterprise-snapshots (http://nexus.chronicle.software/content/repositories/snapshots, default, releases+snapshots), chronicle-enterprise-release (http://nexus.chronicle.software/content/repositories/releases, default, releases+snapshots)] @ line 50, column 25",3,1
BLOCKED_HTTP_REPOSITORY,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: net.openhft:chronicle-bom:pom:1.14.127-SNAPSHOT (absent): Could not transfer artifact net.openhft:chronicle-bom:pom:1.14.127-SNAPSHOT from/to maven-default-http-blocker (http://0.0.0.0/): Blocked mirror for repositories: [chronicle-enterprise-snapshots (http://nexus.chronicle.software/content/repositories/snapshots, default, releases+snapshots), chronicle-enterprise-release (http://nexus.chronicle.software/content/repositories/releases, default, releases+snapshots)] @ line 49, column 25",3,1
BLOCKED_HTTP_REPOSITORY,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: net.openhft:third-party-bom:pom:3.6.0-SNAPSHOT (absent): Could not transfer artifact net.openhft:third-party-bom:pom:3.6.0-SNAPSHOT from/to maven-default-http-blocker (http://0.0.0.0/): Blocked mirror for repositories: [chronicle-enterprise-snapshots (http://teamcity.higherfrequencytrading.com:8081/nexus/content/repositories/snapshots, default, releases+snapshots), chronicle-enterprise-release (http://nexus.chronicle.software/content/repositories/releases, default, releases+snapshots)] @ line 43, column 25",3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project IoTDB: Could not resolve dependencies for project cn.edu.tsinghua:IoTDB:jar:0.3.1 | [ERROR] dependency: cn.edu.tsinghua:iotdb-jdbc:jar:0.3.1 (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.0.9 | [ERROR] dependency: com.yammer.metrics:metrics-core:jar:2.0.0-BETA17 (test),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.1.16-SNAPSHOT | [ERROR] dependency: com.ning.billing:killbill-api:jar:0.1.16-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.1.3-SNAPSHOT | [ERROR] dependency: com.ning.billing:killbill-api:jar:0.1.3-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.1.52-SNAPSHOT | [ERROR] dependency: com.ning.billing:killbill-api:jar:0.1.52-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.3.4-SNAPSHOT | [ERROR] dependency: com.ning.billing:killbill-internal-api:jar:0.3.4-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.6.18-SNAPSHOT | [ERROR] dependency: com.ning.billing:killbill-internal-api:jar:0.6.18-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.6.3-SNAPSHOT | [ERROR] dependency: com.ning.billing:killbill-internal-api:jar:0.6.3-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.6.6-SNAPSHOT | [ERROR] dependency: com.ning.billing:killbill-internal-api:jar:0.6.6-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.7.2-SNAPSHOT | [ERROR] dependency: com.ning.billing:killbill-internal-api:jar:0.7.2-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project com.ning.billing:killbill-util:jar:0.8.7-SNAPSHOT | [ERROR] dependency: com.ning.billing:killbill-internal-api:jar:0.8.7-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project org.kill-bill.billing:killbill-util:jar:0.11.14-SNAPSHOT | [ERROR] dependency: org.kill-bill.billing:killbill-internal-api:jar:0.11.14-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project org.kill-bill.billing:killbill-util:jar:0.13.1-SNAPSHOT | [ERROR] dependency: org.kill-bill.billing:killbill-internal-api:jar:0.13.1-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project org.kill-bill.billing:killbill-util:jar:0.17.9-SNAPSHOT | [ERROR] dependency: org.kill-bill.billing:killbill-internal-api:jar:0.17.9-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project org.kill-bill.billing:killbill-util:jar:0.18.13-SNAPSHOT | [ERROR] dependency: org.kill-bill.billing:killbill-internal-api:jar:0.18.13-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project org.kill-bill.billing:killbill-util:jar:0.20.3-SNAPSHOT | [ERROR] dependency: org.kill-bill.billing:killbill-internal-api:jar:0.20.3-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project killbill-util: Could not resolve dependencies for project org.kill-bill.billing:killbill-util:jar:0.9.2-SNAPSHOT | [ERROR] dependency: org.kill-bill.billing:killbill-internal-api:jar:0.9.2-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project presto-cassandra: Could not resolve dependencies for project com.facebook.presto:presto-cassandra:jar:0.61-SNAPSHOT | [ERROR] dependency: io.airlift:node:jar:0.86-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project presto-cassandra: Could not resolve dependencies for project com.facebook.presto:presto-cassandra:jar:0.71-SNAPSHOT | [ERROR] dependency: com.facebook.presto:presto-spi:jar:0.71-SNAPSHOT (provided),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project presto-tpch: Could not resolve dependencies for project com.facebook.presto:presto-tpch:jar:0.74-SNAPSHOT | [ERROR] dependency: com.facebook.presto:presto-spi:jar:0.74-SNAPSHOT (provided),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project rocketmq-remoting: Could not resolve dependencies for project org.apache.rocketmq:rocketmq-remoting:jar:4.6.0-SNAPSHOT | [ERROR] dependency: org.apache.rocketmq:rocketmq-logging:jar:4.6.0-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project rocketmq-remoting: Could not resolve dependencies for project org.apache.rocketmq:rocketmq-remoting:jar:4.7.1-SNAPSHOT | [ERROR] dependency: org.apache.rocketmq:rocketmq-logging:jar:4.7.1-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project rocketmq-remoting: Could not resolve dependencies for project org.apache.rocketmq:rocketmq-remoting:jar:5.1.2-SNAPSHOT | [ERROR] dependency: org.apache.rocketmq:rocketmq-common:jar:5.1.2-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project rocketmq-remoting: Could not resolve dependencies for project org.apache.rocketmq:rocketmq-remoting:jar:5.3.2-SNAPSHOT | [ERROR] dependency: org.apache.rocketmq:rocketmq-common:jar:5.3.2-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project spoon-core: Could not resolve dependencies for project fr.inria.gforge.spoon:spoon-core:jar:5.0.0-SNAPSHOT | [ERROR] dependency: org.eclipse.jdt:org.eclipse.jdt.core:jar:3.12.0.v20150913-1717 (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project spoon-core: Could not resolve dependencies for project fr.inria.gforge.spoon:spoon-core:jar:5.1.0-SNAPSHOT | [ERROR] dependency: org.eclipse.jdt:org.eclipse.jdt.core:jar:3.12.0.v20150913-1717 (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project titan-test: Could not resolve dependencies for project com.thinkaurelius.titan:titan-test:jar:1.0.1-SNAPSHOT | [ERROR] dependency: com.thinkaurelius.titan:titan-core:jar:1.0.1-SNAPSHOT (compile),3,1
DEPENDENCY_RESOLUTION_FAILED,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal org.apache.maven.plugins:maven-dependency-plugin:3.1.2:tree (default-cli) on project ksqldb-test-util: Cannot build project dependency graph: Could not resolve nor collect following dependencies: [org.apache.kafka:kafka_2.13:jar:7.0.0-52-ccs (compile), org.apache.kafka:kafka_2.13:jar:test:7.0.0-52-ccs (compile), org.apache.kafka:kafka-clients:jar:7.0.0-52-ccs (compile), org.apache.kafka:kafka-clients:jar:test:7.0.0-52-ccs (compile)]: Could not resolve dependencies for project io.confluent.ksql:ksqldb-test-util:jar:7.0.0-0 | [ERROR] dependency: org.apache.kafka:kafka_2.13:jar:7.0.0-52-ccs (compile)",3,1
DNS_OR_HOST_ERROR,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project activemq-openwire-generator: Could not collect dependencies for project org.apache.activemq:activemq-openwire-generator:jar:6.1.2-SNAPSHOT | [ERROR] Failed to read artifact descriptor for org.apache.groovy:groovy:jar:4.0.6,3,1
DNS_OR_HOST_ERROR,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project dependency-check-core: Could not collect dependencies for project org.owasp:dependency-check-core:jar:9.0.11-SNAPSHOT | [ERROR] Failed to read artifact descriptor for io.github.jeremylong:open-vulnerability-clients:jar:6.0.1,3,1
DNS_OR_HOST_ERROR,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project dependency-check-core: Could not collect dependencies for project org.owasp:dependency-check-core:jar:9.0.2-SNAPSHOT | [ERROR] Failed to read artifact descriptor for io.github.jeremylong:open-vulnerability-clients:jar:5.0.3,3,1
DNS_OR_HOST_ERROR,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project redisson: Could not collect dependencies for project org.redisson:redisson:bundle:3.2.2-SNAPSHOT | [ERROR] Failed to read artifact descriptor for org.apache.tomcat.embed:tomcat-embed-core:jar:7.0.73,3,1
DNS_OR_HOST_ERROR,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project redisson: Could not collect dependencies for project org.redisson:redisson:bundle:3.2.3-SNAPSHOT | [ERROR] Failed to read artifact descriptor for org.apache.tomcat.embed:tomcat-embed-core:jar:7.0.73,3,1
DNS_OR_HOST_ERROR,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project redisson: Could not collect dependencies for project org.redisson:redisson:bundle:3.2.4-SNAPSHOT | [ERROR] Failed to read artifact descriptor for org.apache.tomcat.embed:tomcat-embed-core:jar:7.0.73,3,1
DNS_OR_HOST_ERROR,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project redisson: Could not collect dependencies for project org.redisson:redisson:bundle:3.4.4-SNAPSHOT | [ERROR] Failed to read artifact descriptor for org.apache.tomcat.embed:tomcat-embed-core:jar:7.0.73,3,1
DNS_OR_HOST_ERROR,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project redisson: Could not collect dependencies for project org.redisson:redisson:bundle:3.6.6-SNAPSHOT | [ERROR] Failed to read artifact descriptor for io.netty:netty-transport-native-kqueue:jar:4.1.24.Final,3,1
DNS_OR_HOST_ERROR,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project redisson: Could not collect dependencies for project org.redisson:redisson:bundle:3.8.3-SNAPSHOT | [ERROR] Failed to read artifact descriptor for org.awaitility:awaitility:jar:3.1.2,3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: com.amazonaws:aws-java-sdk-bom:pom:1.12.425 (absent): Could not transfer artifact com.amazonaws:aws-java-sdk-bom:pom:1.12.425 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 235, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: com.amazonaws:aws-java-sdk-bom:pom:1.12.565 (absent): Could not transfer artifact com.amazonaws:aws-java-sdk-bom:pom:1.12.565 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 232, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: com.amazonaws:aws-java-sdk-bom:pom:1.12.57 (absent): Could not transfer artifact com.amazonaws:aws-java-sdk-bom:pom:1.12.57 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 997, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: com.amazonaws:aws-java-sdk-bom:pom:1.12.681 (absent): Could not transfer artifact com.amazonaws:aws-java-sdk-bom:pom:1.12.681 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 230, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: com.amazonaws:aws-java-sdk-bom:pom:1.12.753 (absent): Could not transfer artifact com.amazonaws:aws-java-sdk-bom:pom:1.12.753 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 229, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: com.amazonaws:aws-java-sdk-bom:pom:1.12.761 (absent): Could not transfer artifact com.amazonaws:aws-java-sdk-bom:pom:1.12.761 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 229, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: com.amazonaws:aws-java-sdk-bom:pom:1.12.765 (absent): Could not transfer artifact com.amazonaws:aws-java-sdk-bom:pom:1.12.765 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 229, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: com.amazonaws:aws-java-sdk-bom:pom:1.12.781 (absent): Could not transfer artifact com.amazonaws:aws-java-sdk-bom:pom:1.12.781 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 235, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: org.apache.camel:camel-bom:pom:3.22.1 (absent): Could not transfer artifact org.apache.camel:camel-bom:pom:3.22.1 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 236, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: org.apache.camel:camel-bom:pom:3.22.2 (absent): Could not transfer artifact org.apache.camel:camel-bom:pom:3.22.2 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 236, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: org.apache.camel:camel-bom:pom:4.10.4 (absent): Could not transfer artifact org.apache.camel:camel-bom:pom:4.10.4 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 497, column 19",3,1
DNS_OR_HOST_ERROR,"[DBMINING] BUILD FAILED: dependency:tree | [ERROR] [ERROR] Some problems were encountered while processing the POMs: | [ERROR] Non-resolvable import POM: The following artifacts could not be resolved: org.apache.camel:camel-bom:pom:4.15.0 (absent): Could not transfer artifact org.apache.camel:camel-bom:pom:4.15.0 from/to central (https://repo.maven.apache.org/maven2): repo.maven.apache.org: Temporary failure in name resolution @ line 233, column 19",3,1
MAVEN_GOAL_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project chronicle: Could not collect dependencies for project net.openhft:chronicle:bundle:3.1.0-SNAPSHOT | [ERROR] Failed to read artifact descriptor for net.openhft:lang:jar:6.4.0-SNAPSHOT,3,1
MAVEN_GOAL_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project chronicle: Could not collect dependencies for project net.openhft:chronicle:bundle:3.5.4-SNAPSHOT | [ERROR] Failed to read artifact descriptor for net.openhft:lang:jar:6.6.13-SNAPSHOT,3,1
MAVEN_GOAL_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project ebean-core: Could not collect dependencies for project io.ebean:ebean-core:jar:12.10.0-SNAPSHOT | [ERROR] Failed to read artifact descriptor for io.ebean:ebean-ddl-generator:jar:12.9.4-RC1,3,1
MAVEN_GOAL_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project spring-batch-infrastructure: Could not collect dependencies for project org.springframework.batch:spring-batch-infrastructure:jar:5.0.0-SNAPSHOT | [ERROR] Failed to read artifact descriptor for org.springframework:spring-core:jar:6.0.0-M2,3,1
MAVEN_GOAL_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal on project value-fixture: Could not collect dependencies for project org.immutables:value-fixture:jar:2.8.9-SNAPSHOT | [ERROR] Failed to read artifact descriptor for com.atlassian.fugue:fugue:jar:2.6.1,3,1
MAVEN_GOAL_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal org.apache.maven.plugins:maven-dependency-plugin:2.5.1:tree (default-cli) on project dependency-check: Execution default-cli of goal org.apache.maven.plugins:maven-dependency-plugin:2.5.1:tree failed: A required class was missing while executing org.apache.maven.plugins:maven-dependency-plugin:2.5.1:tree: org/sonatype/aether/version/VersionConstraint | [ERROR] -----------------------------------------------------,3,1
MAVEN_GOAL_FAILED,[DBMINING] BUILD FAILED: dependency:tree | [ERROR] Failed to execute goal org.apache.maven.plugins:maven-dependency-plugin:2.7:tree (default-cli) on project titan-hbase: Execution default-cli of goal org.apache.maven.plugins:maven-dependency-plugin:2.7:tree failed: A required class was missing while executing org.apache.maven.plugins:maven-dependency-plugin:2.7:tree: org/sonatype/aether/graph/Dependency | [ERROR] -----------------------------------------------------,3,1
