project_id,project,db,interval_start,interval_end,days,period,active_segments,active_files,active_versions,cves
17,commafeed,PostgreSQL,2015-03-01 00:00:00+00:00,2015-11-25 00:00:00+00:00,269.0,pre_disclosure,1,1,1,CVE-2018-10936; CVE-2020-13692; CVE-2022-41946; GHSA-xfg6-62px-cxc2
17,commafeed,PostgreSQL,2015-11-25 00:00:00+00:00,2016-01-08 00:00:00+00:00,44.0,pre_disclosure,2,2,2,CVE-2018-10936; CVE-2020-13692; CVE-2022-41946; GHSA-xfg6-62px-cxc2
17,commafeed,PostgreSQL,2016-01-08 00:00:00+00:00,2016-11-17 00:00:00+00:00,314.0,pre_disclosure,1,1,1,CVE-2018-10936; CVE-2020-13692; CVE-2022-41946; GHSA-xfg6-62px-cxc2
17,commafeed,PostgreSQL,2016-11-17 00:00:00+00:00,2017-07-11 00:00:00+00:00,236.0,pre_disclosure,2,2,2,CVE-2018-10936; CVE-2022-41946; GHSA-xfg6-62px-cxc2; CVE-2022-31197; CVE-2024-1597
17,commafeed,PostgreSQL,2017-07-11 00:00:00+00:00,2018-08-27 15:43:21+00:00,412.65510416666666,pre_disclosure,1,1,1,CVE-2018-10936; CVE-2022-41946; GHSA-xfg6-62px-cxc2
17,commafeed,PostgreSQL,2018-08-27 15:43:21+00:00,2018-08-30 13:29:00.377000+00:00,2.906705752314815,post_resolution,1,1,1,CVE-2018-10936; CVE-2022-41946; GHSA-xfg6-62px-cxc2
17,commafeed,PostgreSQL,2018-08-30 13:29:00.377000+00:00,2019-09-13 17:15:52+00:00,379.15754193287034,post_resolution,1,1,1,CVE-2018-10936; CVE-2022-41946; GHSA-xfg6-62px-cxc2
17,commafeed,PostgreSQL,2019-09-13 17:15:52+00:00,2021-12-23 00:00:00+00:00,831.2806481481482,post_resolution,1,1,1,CVE-2018-10936; CVE-2022-41946; GHSA-xfg6-62px-cxc2
17,commafeed,PostgreSQL,2021-12-23 00:00:00+00:00,2022-01-01 00:00:00+00:00,9.0,post_resolution,2,2,2,CVE-2018-10936; CVE-2022-41946; GHSA-xfg6-62px-cxc2
17,commafeed,PostgreSQL,2022-01-01 00:00:00+00:00,2022-02-01 14:51:15+00:00,31.61892361111111,pre_disclosure,1,1,1,CVE-2022-21724; CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
17,commafeed,PostgreSQL,2022-02-01 14:51:15+00:00,2022-02-02 00:00:00+00:00,0.3810763888888889,post_resolution,1,1,1,CVE-2022-21724; CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
17,commafeed,PostgreSQL,2022-02-02 00:00:00+00:00,2022-02-15 19:06:43+00:00,13.796331018518519,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
17,commafeed,PostgreSQL,2022-02-15 19:06:43+00:00,2022-02-16 00:08:18+00:00,0.20943287037037037,post_resolution,1,1,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
17,commafeed,PostgreSQL,2022-02-16 00:08:18+00:00,2022-03-10 17:47:45.810000+00:00,22.735738541666667,post_resolution,1,1,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
17,commafeed,PostgreSQL,2022-03-10 17:47:45.810000+00:00,2022-03-22 00:00:00+00:00,11.258497569444444,post_resolution,1,1,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
17,commafeed,PostgreSQL,2022-03-22 00:00:00+00:00,2022-08-06 00:00:00+00:00,137.0,pre_disclosure,1,1,1,CVE-2022-31197; CVE-2022-41946; CVE-2026-42198
17,commafeed,PostgreSQL,2022-08-06 00:00:00+00:00,2023-04-29 00:00:00+00:00,266.0,pre_disclosure,1,1,1,CVE-2026-42198
17,commafeed,PostgreSQL,2023-04-29 00:00:00+00:00,2023-12-17 00:00:00+00:00,232.0,pre_disclosure,1,1,1,CVE-2026-42198
17,commafeed,PostgreSQL,2023-12-17 00:00:00+00:00,2023-12-18 00:00:00+00:00,1.0,pre_disclosure,2,2,2,CVE-2024-1597; CVE-2026-42198; CVE-2026-42198
17,commafeed,PostgreSQL,2023-12-18 00:00:00+00:00,2024-02-21 00:00:00+00:00,65.0,pre_disclosure,1,1,1,CVE-2024-1597; CVE-2026-42198
17,commafeed,PostgreSQL,2024-02-21 00:00:00+00:00,2024-04-01 00:00:00+00:00,40.0,pre_disclosure,1,1,1,CVE-2026-42198
17,commafeed,PostgreSQL,2024-04-01 00:00:00+00:00,2024-04-14 00:00:00+00:00,13.0,pre_disclosure,2,2,2,CVE-2026-42198
17,commafeed,PostgreSQL,2024-04-14 00:00:00+00:00,2024-08-28 00:00:00+00:00,136.0,pre_disclosure,1,1,1,CVE-2026-42198
17,commafeed,PostgreSQL,2024-08-28 00:00:00+00:00,2024-08-30 00:00:00+00:00,2.0,pre_disclosure,2,2,2,CVE-2025-49146; CVE-2026-42198; CVE-2026-42198
17,commafeed,PostgreSQL,2024-08-30 00:00:00+00:00,2024-09-13 00:00:00+00:00,14.0,pre_disclosure,1,1,1,CVE-2025-49146; CVE-2026-42198
17,commafeed,Redis,2013-06-29 00:00:00+00:00,2013-07-02 00:00:00+00:00,3.0,pre_disclosure,1,1,1,CVE-2023-42809
17,commafeed,Redis,2013-07-02 00:00:00+00:00,2013-07-07 00:00:00+00:00,5.0,pre_disclosure,2,2,2,CVE-2023-42809
17,commafeed,Redis,2013-07-07 00:00:00+00:00,2013-09-25 00:00:00+00:00,80.0,pre_disclosure,1,1,1,CVE-2023-42809
17,commafeed,Redis,2013-09-25 00:00:00+00:00,2013-10-10 00:00:00+00:00,15.0,pre_disclosure,2,2,2,CVE-2023-42809
17,commafeed,Redis,2013-10-10 00:00:00+00:00,2014-08-12 00:00:00+00:00,306.0,pre_disclosure,1,1,1,CVE-2023-42809
19,AxonFramework,HyperSQL,2010-03-09 00:00:00+00:00,2012-11-20 00:00:00+00:00,987.0,pre_disclosure,1,2,1,CVE-2022-41853
19,AxonFramework,HyperSQL,2012-11-20 00:00:00+00:00,2014-01-17 00:00:00+00:00,423.0,pre_disclosure,1,2,1,CVE-2022-41853
19,AxonFramework,HyperSQL,2014-01-17 00:00:00+00:00,2014-03-02 00:00:00+00:00,44.0,pre_disclosure,2,3,2,CVE-2022-41853
19,AxonFramework,HyperSQL,2014-03-02 00:00:00+00:00,2016-05-30 00:00:00+00:00,820.0,pre_disclosure,2,4,2,CVE-2022-41853
19,AxonFramework,HyperSQL,2016-05-30 00:00:00+00:00,2016-06-10 00:00:00+00:00,11.0,pre_disclosure,3,5,3,CVE-2022-41853
19,AxonFramework,HyperSQL,2016-06-10 00:00:00+00:00,2016-06-21 00:00:00+00:00,11.0,pre_disclosure,4,12,4,CVE-2022-41853
19,AxonFramework,HyperSQL,2016-06-21 00:00:00+00:00,2016-11-11 00:00:00+00:00,143.0,pre_disclosure,3,10,3,CVE-2022-41853
19,AxonFramework,HyperSQL,2016-11-11 00:00:00+00:00,2019-03-05 00:00:00+00:00,844.0,pre_disclosure,2,8,2,CVE-2022-41853
19,AxonFramework,HyperSQL,2019-03-05 00:00:00+00:00,2019-10-02 00:00:00+00:00,211.0,pre_disclosure,1,7,1,CVE-2022-41853
19,AxonFramework,HyperSQL,2019-10-02 00:00:00+00:00,2021-10-01 00:00:00+00:00,730.0,pre_disclosure,1,7,1,CVE-2022-41853
19,AxonFramework,HyperSQL,2021-10-01 00:00:00+00:00,2021-10-04 00:00:00+00:00,3.0,pre_disclosure,2,19,2,CVE-2022-41853
19,AxonFramework,HyperSQL,2021-10-04 00:00:00+00:00,2022-10-06 18:17:07.190000+00:00,367.76188877314814,pre_disclosure,1,12,1,CVE-2022-41853
19,AxonFramework,HyperSQL,2022-10-06 18:17:07.190000+00:00,2022-10-22 14:19:43+00:00,15.835136689814815,post_disclosure,1,12,1,CVE-2022-41853
19,AxonFramework,HyperSQL,2022-10-22 14:19:43+00:00,2023-11-13 00:00:00+00:00,386.40297453703704,post_resolution,1,12,1,CVE-2022-41853
19,AxonFramework,MySQL,2010-03-09 00:00:00+00:00,2010-10-25 00:00:00+00:00,230.0,pre_disclosure,1,2,1,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2010-10-25 00:00:00+00:00,2012-11-20 00:00:00+00:00,757.0,pre_disclosure,2,3,2,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2012-11-20 00:00:00+00:00,2014-01-17 00:00:00+00:00,423.0,pre_disclosure,1,2,1,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2014-01-17 00:00:00+00:00,2015-05-08 10:55:46+00:00,476.4553935185185,pre_disclosure,2,3,2,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2015-05-08 10:55:46+00:00,2016-01-08 00:00:00+00:00,244.54460648148148,post_resolution,2,3,2,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2016-01-08 00:00:00+00:00,2017-02-14 20:27:59+00:00,403.8527662037037,post_resolution,1,3,1,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2017-02-14 20:27:59+00:00,2017-04-17 18:23:36+00:00,61.91362268518518,post_resolution,1,3,1,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2017-04-17 18:23:36+00:00,2018-09-27 09:18:47+00:00,527.6216550925926,post_resolution,1,3,1,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2018-09-27 09:18:47+00:00,2019-03-20 19:08:52+00:00,174.4097800925926,post_resolution,1,3,1,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2019-03-20 19:08:52+00:00,2020-03-16 00:00:00+00:00,361.2021759259259,post_resolution,1,3,1,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2020-03-16 00:00:00+00:00,2020-04-15 14:15:36.453000+00:00,30.594171909722224,pre_disclosure,1,3,1,CVE-2020-2934; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2020-04-15 14:15:36.453000+00:00,2020-07-14 00:00:00+00:00,89.40582809027778,post_disclosure,1,3,1,CVE-2020-2934; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2020-07-14 00:00:00+00:00,2020-10-13 00:00:00+00:00,91.0,post_resolution,1,3,1,CVE-2020-2934; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2020-10-13 00:00:00+00:00,2020-10-14 00:00:00+00:00,1.0,post_resolution,2,6,2,CVE-2020-2934; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2020-10-14 00:00:00+00:00,2020-10-20 00:00:00+00:00,6.0,pre_disclosure,1,3,1,CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2020-10-20 00:00:00+00:00,2021-01-18 00:00:00+00:00,90.0,pre_disclosure,1,3,1,CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2021-01-18 00:00:00+00:00,2021-01-19 00:00:00+00:00,1.0,pre_disclosure,2,6,2,CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2021-01-19 00:00:00+00:00,2021-04-26 00:00:00+00:00,97.0,pre_disclosure,1,3,1,CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2021-04-26 00:00:00+00:00,2021-05-11 00:00:00+00:00,15.0,pre_disclosure,1,3,1,CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2021-05-11 00:00:00+00:00,2021-09-27 00:00:00+00:00,139.0,pre_disclosure,1,3,1,CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2021-09-27 00:00:00+00:00,2021-09-28 00:00:00+00:00,1.0,pre_disclosure,2,6,2,CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2021-09-28 00:00:00+00:00,2021-09-28 18:17:43+00:00,0.7623032407407407,pre_disclosure,1,3,1,CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2021-09-28 18:17:43+00:00,2021-10-19 00:00:00+00:00,20.237696759259258,post_resolution,1,3,1,CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2021-10-19 00:00:00+00:00,2021-12-16 00:25:41+00:00,58.01783564814815,pre_disclosure,1,3,1,CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2021-12-16 00:25:41+00:00,2022-01-18 00:00:00+00:00,32.98216435185185,post_resolution,1,3,1,CVE-2022-21363; CVE-2023-22102
19,AxonFramework,MySQL,2022-01-18 00:00:00+00:00,2022-07-22 00:00:00+00:00,185.0,pre_disclosure,1,3,1,CVE-2023-22102
19,AxonFramework,MySQL,2022-07-22 00:00:00+00:00,2022-08-03 00:00:00+00:00,12.0,pre_disclosure,1,3,1,CVE-2023-22102
19,AxonFramework,MySQL,2022-08-03 00:00:00+00:00,2023-01-27 00:00:00+00:00,177.0,pre_disclosure,1,6,1,CVE-2023-22102
19,AxonFramework,MySQL,2023-01-27 00:00:00+00:00,2023-10-17 22:15:15.100000+00:00,263.92725810185186,pre_disclosure,2,7,2,CVE-2023-22102
19,AxonFramework,MySQL,2023-10-17 22:15:15.100000+00:00,2023-10-25 08:46:05+00:00,7.438077546296297,post_disclosure,2,7,2,CVE-2023-22102
19,AxonFramework,MySQL,2023-10-25 08:46:05+00:00,2023-11-01 00:00:00+00:00,6.6346643518518515,post_resolution,2,7,2,CVE-2023-22102
19,AxonFramework,MySQL,2023-11-01 00:00:00+00:00,2024-01-04 00:00:00+00:00,64.0,post_resolution,1,5,1,CVE-2023-22102
19,AxonFramework,PostgreSQL,2014-11-07 00:00:00+00:00,2018-08-27 15:43:21+00:00,1389.6551041666667,pre_disclosure,1,1,1,CVE-2018-10936; CVE-2020-13692; GHSA-xfg6-62px-cxc2
19,AxonFramework,PostgreSQL,2018-08-27 15:43:21+00:00,2018-08-30 13:29:00.377000+00:00,2.906705752314815,post_resolution,1,1,1,CVE-2018-10936; CVE-2020-13692; GHSA-xfg6-62px-cxc2
19,AxonFramework,PostgreSQL,2018-08-30 13:29:00.377000+00:00,2019-03-20 00:00:00+00:00,201.43819008101852,post_resolution,1,1,1,CVE-2018-10936; CVE-2020-13692; GHSA-xfg6-62px-cxc2
19,AxonFramework,PostgreSQL,2019-03-20 00:00:00+00:00,2019-09-13 17:15:52+00:00,177.71935185185185,pre_disclosure,1,1,1,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8; GHSA-xfg6-62px-cxc2
19,AxonFramework,PostgreSQL,2019-09-13 17:15:52+00:00,2019-10-02 00:00:00+00:00,18.28064814814815,post_resolution,1,1,1,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8; GHSA-xfg6-62px-cxc2
19,AxonFramework,PostgreSQL,2019-10-02 00:00:00+00:00,2020-06-04 13:16:11+00:00,246.5529050925926,pre_disclosure,1,1,1,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2020-06-04 13:16:11+00:00,2020-06-04 16:15:12.657000+00:00,0.12432473379629629,post_resolution,1,1,1,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2020-06-04 16:15:12.657000+00:00,2020-10-14 00:00:00+00:00,131.3227701736111,post_resolution,1,1,1,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2020-10-14 00:00:00+00:00,2020-10-22 00:00:00+00:00,8.0,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2020-10-22 00:00:00+00:00,2020-10-23 00:00:00+00:00,1.0,pre_disclosure,2,2,2,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2020-10-23 00:00:00+00:00,2021-02-19 00:00:00+00:00,119.0,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-02-19 00:00:00+00:00,2021-04-26 00:00:00+00:00,66.0,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-04-26 00:00:00+00:00,2021-06-11 00:00:00+00:00,46.0,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-06-11 00:00:00+00:00,2021-06-14 00:00:00+00:00,3.0,pre_disclosure,2,2,2,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-06-14 00:00:00+00:00,2021-06-17 00:00:00+00:00,3.0,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-06-17 00:00:00+00:00,2021-07-07 00:00:00+00:00,20.0,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-07-07 00:00:00+00:00,2021-09-24 00:00:00+00:00,79.0,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-09-24 00:00:00+00:00,2021-09-27 00:00:00+00:00,3.0,pre_disclosure,2,2,2,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-09-27 00:00:00+00:00,2021-10-19 00:00:00+00:00,22.0,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-10-19 00:00:00+00:00,2021-10-22 00:00:00+00:00,3.0,pre_disclosure,2,2,2,CVE-2022-21724; CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-10-22 00:00:00+00:00,2021-11-01 00:00:00+00:00,10.0,pre_disclosure,1,1,1,CVE-2022-21724; CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-11-01 00:00:00+00:00,2021-11-02 00:00:00+00:00,1.0,pre_disclosure,2,2,2,CVE-2022-21724; CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2021-11-02 00:00:00+00:00,2022-02-01 14:51:15+00:00,91.61892361111111,pre_disclosure,1,1,1,CVE-2022-21724; CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2022-02-01 14:51:15+00:00,2022-02-02 00:00:00+00:00,0.3810763888888889,post_resolution,1,1,1,CVE-2022-21724; CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2022-02-02 00:00:00+00:00,2022-02-15 19:06:43+00:00,13.796331018518519,pre_disclosure,1,1,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2022-02-15 19:06:43+00:00,2022-02-16 00:08:18+00:00,0.20943287037037037,post_resolution,1,1,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2022-02-16 00:08:18+00:00,2022-02-21 00:00:00+00:00,4.994236111111111,post_resolution,1,1,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
19,AxonFramework,PostgreSQL,2022-02-21 00:00:00+00:00,2022-07-22 00:00:00+00:00,151.0,pre_disclosure,1,1,1,CVE-2022-31197; CVE-2022-41946; CVE-2026-42198
19,AxonFramework,PostgreSQL,2022-07-22 00:00:00+00:00,2022-08-08 00:00:00+00:00,17.0,pre_disclosure,1,1,1,CVE-2026-42198
19,AxonFramework,PostgreSQL,2022-08-08 00:00:00+00:00,2022-08-25 00:00:00+00:00,17.0,pre_disclosure,1,2,1,CVE-2026-42198
19,AxonFramework,PostgreSQL,2022-08-25 00:00:00+00:00,2023-01-27 00:00:00+00:00,155.0,pre_disclosure,1,2,1,CVE-2026-42198
19,AxonFramework,PostgreSQL,2023-01-27 00:00:00+00:00,2023-11-01 00:00:00+00:00,278.0,pre_disclosure,1,1,1,CVE-2026-42198
19,AxonFramework,PostgreSQL,2023-11-01 00:00:00+00:00,2024-01-04 00:00:00+00:00,64.0,pre_disclosure,1,1,1,CVE-2026-42198
19,AxonFramework,PostgreSQL,2024-01-04 00:00:00+00:00,2024-02-21 00:00:00+00:00,48.0,pre_disclosure,1,1,1,CVE-2024-1597; CVE-2026-42198
19,AxonFramework,PostgreSQL,2024-02-21 00:00:00+00:00,2024-02-21 23:33:43+00:00,0.9817476851851852,post_resolution,1,1,1,CVE-2024-1597; CVE-2026-42198
19,AxonFramework,PostgreSQL,2024-02-21 23:33:43+00:00,2024-07-31 00:00:00+00:00,160.01825231481482,post_resolution,1,1,1,CVE-2024-1597; CVE-2026-42198
19,AxonFramework,PostgreSQL,2024-07-31 00:00:00+00:00,2024-09-02 00:00:00+00:00,33.0,pre_disclosure,1,1,1,CVE-2026-42198
19,AxonFramework,PostgreSQL,2024-09-02 00:00:00+00:00,2025-02-24 00:00:00+00:00,175.0,pre_disclosure,1,1,1,CVE-2025-49146; CVE-2026-42198
19,AxonFramework,PostgreSQL,2025-02-24 00:00:00+00:00,2025-03-13 00:00:00+00:00,17.0,pre_disclosure,2,2,2,CVE-2025-49146; CVE-2026-42198
19,AxonFramework,PostgreSQL,2025-03-13 00:00:00+00:00,2025-06-11 09:55:12+00:00,90.41333333333333,pre_disclosure,1,1,1,CVE-2025-49146; CVE-2026-42198
19,AxonFramework,PostgreSQL,2025-06-11 09:55:12+00:00,2025-06-11 14:44:04+00:00,0.20060185185185186,post_resolution,1,1,1,CVE-2025-49146; CVE-2026-42198
19,AxonFramework,PostgreSQL,2025-06-11 14:44:04+00:00,2025-06-16 00:00:00+00:00,4.386064814814815,post_resolution,1,1,1,CVE-2025-49146; CVE-2026-42198
19,AxonFramework,PostgreSQL,2025-06-16 00:00:00+00:00,2025-09-21 00:00:00+00:00,97.0,pre_disclosure,1,1,1,CVE-2026-42198
19,AxonFramework,PostgreSQL,2025-09-21 00:00:00+00:00,2026-01-07 00:00:00+00:00,108.0,pre_disclosure,1,3,1,CVE-2026-42198
21,HikariCP,H2,2016-04-14 00:00:00+00:00,2016-06-11 00:00:00+00:00,58.0,pre_disclosure,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2016-06-11 00:00:00+00:00,2016-06-12 00:00:00+00:00,1.0,pre_disclosure,2,2,2,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2016-06-12 00:00:00+00:00,2016-12-19 00:00:00+00:00,190.0,pre_disclosure,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2016-12-19 00:00:00+00:00,2017-04-13 00:00:00+00:00,115.0,pre_disclosure,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2017-04-13 00:00:00+00:00,2017-04-18 00:00:00+00:00,5.0,pre_disclosure,2,2,2,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2017-04-18 00:00:00+00:00,2017-05-24 00:00:00+00:00,36.0,pre_disclosure,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2017-05-24 00:00:00+00:00,2017-06-13 00:00:00+00:00,20.0,pre_disclosure,2,2,2,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2017-06-13 00:00:00+00:00,2017-09-17 00:00:00+00:00,96.0,pre_disclosure,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2017-09-17 00:00:00+00:00,2018-07-24 13:29:00.603000+00:00,310.5618125347222,pre_disclosure,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2018-07-24 13:29:00.603000+00:00,2019-02-22 14:41:59+00:00,213.0506758912037,post_disclosure,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2019-02-22 14:41:59+00:00,2022-01-04 20:53:00+00:00,1047.257650462963,post_resolution,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2022-01-04 20:53:00+00:00,2022-01-06 23:55:09+00:00,2.1264930555555557,post_resolution,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2022-01-06 23:55:09+00:00,2022-01-09 00:00:00+00:00,2.0033680555555557,post_resolution,1,1,1,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
21,HikariCP,H2,2022-05-21 00:00:00+00:00,2022-11-23 21:30:31+00:00,186.89619212962964,pre_disclosure,1,1,1,CVE-2022-45868
21,HikariCP,H2,2022-11-23 21:30:31+00:00,2023-07-05 14:57:30+00:00,223.72707175925925,post_disclosure,1,1,1,CVE-2022-45868
21,HikariCP,H2,2023-07-05 14:57:30+00:00,2024-11-09 00:00:00+00:00,492.3767361111111,post_resolution,1,1,1,CVE-2022-45868
