owner,name,repo_path,module,status,detail,rel_path,abs_path,depth,nearest_declared_ancestor
apache,shardingsphere-elasticjob,/home/camila/repos/apache/shardingsphere-elasticjob,reachability-metadata,undeclared-with-parent,POM não listado em <modules>,reachability-metadata/pom.xml,/home/camila/repos/apache/shardingsphere-elasticjob/reachability-metadata/pom.xml,0,
apache,shardingsphere-elasticjob,/home/camila/repos/apache/shardingsphere-elasticjob,kernel,undeclared-with-parent,POM não listado em <modules>,kernel/pom.xml,/home/camila/repos/apache/shardingsphere-elasticjob/kernel/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-test-zk38,undeclared-with-parent,POM não listado em <modules>,curator-test-zk38/pom.xml,/home/camila/repos/apache/curator/curator-test-zk38/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-test,undeclared-with-parent,POM não listado em <modules>,curator-test/pom.xml,/home/camila/repos/apache/curator/curator-test/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-recipes,undeclared-with-parent,POM não listado em <modules>,curator-recipes/pom.xml,/home/camila/repos/apache/curator/curator-recipes/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-x-discovery-server,undeclared-with-parent,POM não listado em <modules>,curator-x-discovery-server/pom.xml,/home/camila/repos/apache/curator/curator-x-discovery-server/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-x-discovery,undeclared-with-parent,POM não listado em <modules>,curator-x-discovery/pom.xml,/home/camila/repos/apache/curator/curator-x-discovery/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-framework,undeclared-with-parent,POM não listado em <modules>,curator-framework/pom.xml,/home/camila/repos/apache/curator/curator-framework/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-test-zk36,undeclared-with-parent,POM não listado em <modules>,curator-test-zk36/pom.xml,/home/camila/repos/apache/curator/curator-test-zk36/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-client,undeclared-with-parent,POM não listado em <modules>,curator-client/pom.xml,/home/camila/repos/apache/curator/curator-client/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-test-zk35,undeclared-with-parent,POM não listado em <modules>,curator-test-zk35/pom.xml,/home/camila/repos/apache/curator/curator-test-zk35/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-x-async,undeclared-with-parent,POM não listado em <modules>,curator-x-async/pom.xml,/home/camila/repos/apache/curator/curator-x-async/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-test-zk37,undeclared-with-parent,POM não listado em <modules>,curator-test-zk37/pom.xml,/home/camila/repos/apache/curator/curator-test-zk37/pom.xml,0,
apache,curator,/home/camila/repos/apache/curator,curator-examples,undeclared-with-parent,POM não listado em <modules>,curator-examples/pom.xml,/home/camila/repos/apache/curator/curator-examples/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,governance,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,governance/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/governance/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-generator,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-generator/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-generator/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-generator/generator-springmvc,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger-generator vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-generator/generator-springmvc/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-generator/generator-springmvc/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-generator/generator-core,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger-generator vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-generator/generator-core/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-generator/generator-core/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-generator/generator-spring-data,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger-generator vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-generator/generator-spring-data/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-generator/generator-spring-data/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-generator/generator-jaxrs,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger-generator vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-generator/generator-jaxrs/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-generator/generator-jaxrs/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-invocation,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-invocation/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-invocation/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-invocation/invocation-validator,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger-invocation vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-invocation/invocation-validator/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-invocation/invocation-validator/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-invocation/invocation-core,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger-invocation vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-invocation/invocation-core/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-invocation/invocation-core/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-invocation/invocation-springmvc,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger-invocation vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-invocation/invocation-springmvc/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-invocation/invocation-springmvc/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,swagger/swagger-invocation/invocation-jaxrs,undeclared-parent-mismatch(child=org.apache.servicecomb:swagger-invocation vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,swagger/swagger-invocation/invocation-jaxrs/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/swagger/swagger-invocation/invocation-jaxrs/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,coverage-reports,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,coverage-reports/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/coverage-reports/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,providers,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,providers/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/providers/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,providers/provider-jaxrs,undeclared-parent-mismatch(child=org.apache.servicecomb:providers vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,providers/provider-jaxrs/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/providers/provider-jaxrs/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,providers/provider-springmvc,undeclared-parent-mismatch(child=org.apache.servicecomb:providers vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,providers/provider-springmvc/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/providers/provider-springmvc/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,providers/provider-pojo,undeclared-parent-mismatch(child=org.apache.servicecomb:providers vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,providers/provider-pojo/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/providers/provider-pojo/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,providers/provider-rest-common,undeclared-parent-mismatch(child=org.apache.servicecomb:providers vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,providers/provider-rest-common/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/providers/provider-rest-common/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,solutions,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,solutions/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/solutions/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,solutions/solution-basic,undeclared-parent-mismatch(child=org.apache.servicecomb:solutions vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,solutions/solution-basic/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/solutions/solution-basic/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,metrics,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,metrics/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/metrics/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,metrics/metrics-integration,undeclared-parent-mismatch(child=org.apache.servicecomb:metrics vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,metrics/metrics-integration/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/metrics/metrics-integration/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,metrics/metrics-integration/metrics-prometheus,undeclared-parent-mismatch(child=org.apache.servicecomb:metrics-integration vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,metrics/metrics-integration/metrics-prometheus/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/metrics/metrics-integration/metrics-prometheus/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,metrics/metrics-core,undeclared-parent-mismatch(child=org.apache.servicecomb:metrics vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,metrics/metrics-core/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/metrics/metrics-core/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,distribution,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,distribution/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/distribution/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,core,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,core/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/core/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,dependencies,undeclared-with-parent,POM não listado em <modules>,dependencies/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/dependencies/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,dependencies/default,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-dependencies-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,dependencies/default/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/dependencies/default/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,dependencies/bom,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-dependencies-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,dependencies/bom/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/dependencies/bom/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,parents,undeclared-with-parent,POM não listado em <modules>,parents/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/parents/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,parents/default,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-dependencies vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,parents/default/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/parents/default/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,archetypes,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,archetypes/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/archetypes/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,archetypes/business-service-spring-boot2-starter,undeclared-parent-mismatch(child=org.apache.servicecomb:archetypes vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,archetypes/business-service-spring-boot2-starter/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/archetypes/business-service-spring-boot2-starter/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,archetypes/business-service-spring-boot2-starter/src/main/resources/archetype-resources,undeclared-no-parent,POM não listado em <modules>,archetypes/business-service-spring-boot2-starter/src/main/resources/archetype-resources/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/archetypes/business-service-spring-boot2-starter/src/main/resources/archetype-resources/pom.xml,5,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,archetypes/business-service-jaxrs,undeclared-parent-mismatch(child=org.apache.servicecomb:archetypes vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,archetypes/business-service-jaxrs/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/archetypes/business-service-jaxrs/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,archetypes/business-service-jaxrs/src/main/resources/archetype-resources,undeclared-no-parent,POM não listado em <modules>,archetypes/business-service-jaxrs/src/main/resources/archetype-resources/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/archetypes/business-service-jaxrs/src/main/resources/archetype-resources/pom.xml,5,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,archetypes/business-service-pojo,undeclared-parent-mismatch(child=org.apache.servicecomb:archetypes vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,archetypes/business-service-pojo/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/archetypes/business-service-pojo/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,archetypes/business-service-pojo/src/main/resources/archetype-resources,undeclared-no-parent,POM não listado em <modules>,archetypes/business-service-pojo/src/main/resources/archetype-resources/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/archetypes/business-service-pojo/src/main/resources/archetype-resources/pom.xml,5,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,archetypes/business-service-springmvc,undeclared-parent-mismatch(child=org.apache.servicecomb:archetypes vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,archetypes/business-service-springmvc/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/archetypes/business-service-springmvc/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,archetypes/business-service-springmvc/src/main/resources/archetype-resources,undeclared-no-parent,POM não listado em <modules>,archetypes/business-service-springmvc/src/main/resources/archetype-resources/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/archetypes/business-service-springmvc/src/main/resources/archetype-resources/pom.xml,5,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo,undeclared-parent-mismatch(child=org.apache.servicecomb:java-chassis-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/pom.xml,0,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multi-registries,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multi-registries/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multi-registries/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multi-registries/demo-multi-registries-client,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-multi-registries vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multi-registries/demo-multi-registries-client/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multi-registries/demo-multi-registries-client/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multi-registries/demo-multi-registries-server,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-multi-registries vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multi-registries/demo-multi-registries-server/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multi-registries/demo-multi-registries-server/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multiple,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multiple/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multiple/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multiple/multiple-server,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-multiple vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multiple/multiple-server/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multiple/multiple-server/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multiple/multiple-client,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-multiple vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multiple/multiple-client/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multiple/multiple-client/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multiple/a-server,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-multiple vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multiple/a-server/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multiple/a-server/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multiple/a-client,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-multiple vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multiple/a-client/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multiple/a-client/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multiple/b-client,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-multiple vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multiple/b-client/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multiple/b-client/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multiple/b-server,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-multiple vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multiple/b-server/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multiple/b-server/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-springmvc,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-springmvc/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-springmvc/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-springmvc/springmvc-server,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-springmvc vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-springmvc/springmvc-server/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-springmvc/springmvc-server/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-springmvc/springmvc-client,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-springmvc vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-springmvc/springmvc-client/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-springmvc/springmvc-client/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-jaxrs,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-jaxrs/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-jaxrs/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-jaxrs/jaxrs-server,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-jaxrs vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-jaxrs/jaxrs-server/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-jaxrs/jaxrs-server/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-jaxrs/jaxrs-client,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-jaxrs vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-jaxrs/jaxrs-client/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-jaxrs/jaxrs-client/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-crossapp,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-crossapp/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-crossapp/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-crossapp/crossapp-client,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-crossapp vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-crossapp/crossapp-client/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-crossapp/crossapp-client/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-crossapp/crossapp-server,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-crossapp vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-crossapp/crossapp-server/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-crossapp/crossapp-server/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-zeroconfig-schemadiscovery-registry,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-zeroconfig-schemadiscovery-registry/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-zeroconfig-schemadiscovery-registry/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-tests,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-zeroconfig-schemadiscovery-registry vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-tests/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-tests/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-server,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-zeroconfig-schemadiscovery-registry vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-server/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-server/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-client,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-zeroconfig-schemadiscovery-registry vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-client/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-client/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-edge,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-zeroconfig-schemadiscovery-registry vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-edge/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-zeroconfig-schemadiscovery-registry/demo-zeroconfig-schemadiscovery-registry-edge/pom.xml,2,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-signature,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-signature/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-signature/pom.xml,1,
apache,servicecomb-java-chassis,/home/camila/repos/apache/servicecomb-java-chassis,demo/demo-multi-service-center,undeclared-parent-mismatch(child=org.apache.servicecomb.demo:demo-parent vs root=org.apache.servicecomb:java-chassis),POM não listado em <modules>,demo/demo-multi-service-center/pom.xml,/home/camila/repos/apache/servicecomb-java-chassis/demo/demo-multi-service-center/pom.xml,1,
