owner,name,repo_path,module_dir,pom_path_rel,pom_path_abs,groupId,artifactId,version,packaging,spring_boot_plugin,is_deployable,deployable_reason,is_excluded
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/prerequisites-inheritance,maven-core/src/test/resources-project-builder/prerequisites-inheritance/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/prerequisites-inheritance/pom.xml,org.apache.maven.its.mng3843,parent-1,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/prerequisites-inheritance/child,maven-core/src/test/resources-project-builder/prerequisites-inheritance/child/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/prerequisites-inheritance/child/pom.xml,org.apache.maven.its.mng3843,child-1,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-inheritance-merge-order,maven-core/src/test/resources-project-builder/plugin-inheritance-merge-order/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-inheritance-merge-order/pom.xml,org.apache.maven.its.mng4415,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-inheritance-merge-order/sub,maven-core/src/test/resources-project-builder/plugin-inheritance-merge-order/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-inheritance-merge-order/sub/pom.xml,org.apache.maven.its.mng4415,test,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/profile-module,maven-core/src/test/resources-project-builder/profile-module/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/profile-module/pom.xml,gid,aid,1.0,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/interpolation-cli-wins,maven-core/src/test/resources-project-builder/interpolation-cli-wins/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/interpolation-cli-wins/pom.xml,org.apache.maven.its.mng4208,test,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/wo-plugin-mgmt,maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/wo-plugin-mgmt/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/wo-plugin-mgmt/pom.xml,org.apache.maven.its.mng3906,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/wo-plugin-mgmt/sub,maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/wo-plugin-mgmt/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/wo-plugin-mgmt/sub/pom.xml,org.apache.maven.its.mng3906,child,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/w-plugin-mgmt,maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/w-plugin-mgmt/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/w-plugin-mgmt/pom.xml,org.apache.maven.its.mng3906,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/w-plugin-mgmt/sub,maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/w-plugin-mgmt/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/merged-plugin-class-path-order/w-plugin-mgmt/sub/pom.xml,org.apache.maven.its.mng3906,child,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/parent-inheritance,maven-core/src/test/resources-project-builder/parent-inheritance/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/parent-inheritance/pom.xml,gid,child-2,1.0,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/parent-inheritance/sub,maven-core/src/test/resources-project-builder/parent-inheritance/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/parent-inheritance/sub/pom.xml,gid,child-1,1.0,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/dependency-scope,maven-core/src/test/resources-project-builder/dependency-scope/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/dependency-scope/pom.xml,maven-t10,p0,1.0,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/dependency-scope/sub,maven-core/src/test/resources-project-builder/dependency-scope/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/dependency-scope/sub/pom.xml,maven-t10,p1,1.0,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/baseuri-interpolation,maven-core/src/test/resources-project-builder/baseuri-interpolation/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/baseuri-interpolation/pom.xml,org.apache.maven.its.mng3760,test1,1.0-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/profile-injected-dependencies,maven-core/src/test/resources-project-builder/profile-injected-dependencies/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/profile-injected-dependencies/pom.xml,org.apache.maven.its.mng1412,test,0.1-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/duplicate-exclusions-dependency,maven-core/src/test/resources-project-builder/duplicate-exclusions-dependency/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/duplicate-exclusions-dependency/pom.xml,org.sonatype.nexus,nexus,1.3.0-SNAPSHOT,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/duplicate-exclusions-dependency/sub,maven-core/src/test/resources-project-builder/duplicate-exclusions-dependency/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/duplicate-exclusions-dependency/sub/pom.xml,org.sonatype.nexus,nexus-proxy,1.3.0-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/id-container-joining-with-empty-elements,maven-core/src/test/resources-project-builder/id-container-joining-with-empty-elements/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/id-container-joining-with-empty-elements/pom.xml,org.apache.maven.its.mng3979,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/id-container-joining-with-empty-elements/sub,maven-core/src/test/resources-project-builder/id-container-joining-with-empty-elements/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/id-container-joining-with-empty-elements/sub/pom.xml,org.apache.maven.its.mng3979,child,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/dual-execution-ids,maven-core/src/test/resources-project-builder/dual-execution-ids/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/dual-execution-ids/pom.xml,org.apache.maven.mercury,mercury-parent,1.0.0-alpha-3-SNAPSHOT,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/dual-execution-ids/sub,maven-core/src/test/resources-project-builder/dual-execution-ids/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/dual-execution-ids/sub/pom.xml,org.apache.maven.mercury,mercury-util,1.0.0-alpha-3-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/execution-configuration,maven-core/src/test/resources-project-builder/execution-configuration/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/execution-configuration/pom.xml,org.sonatype.nexus,nexus,1.3.0-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/full-interpolation,maven-core/src/test/resources-project-builder/full-interpolation/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/full-interpolation/pom.xml,org.apache.maven.its.mng3833,coreit,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/foo/sub,maven-core/src/test/resources-project-builder/foo/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/foo/sub/pom.xml,,archetype-common,,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-management-duplicate,maven-core/src/test/resources-project-builder/plugin-management-duplicate/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-management-duplicate/pom.xml,gid,aid,1.0,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-management-duplicate/sub,maven-core/src/test/resources-project-builder/plugin-management-duplicate/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-management-duplicate/sub/pom.xml,org.apache.maven.its.mng4053,test2,1.0-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/limited-inheritance,maven-core/src/test/resources-project-builder/limited-inheritance/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/limited-inheritance/pom.xml,org.apache.maven.its.mng3845,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/limited-inheritance/child,maven-core/src/test/resources-project-builder/limited-inheritance/child/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/limited-inheritance/child/pom.xml,org.apache.maven.its.mng3845,child,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-merging-wo-version,maven-core/src/test/resources-project-builder/plugin-exec-merging-wo-version/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-merging-wo-version/pom.xml,org.apache.maven.its.mng3916,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-merging-wo-version/sub,maven-core/src/test/resources-project-builder/plugin-exec-merging-wo-version/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-merging-wo-version/sub/pom.xml,org.apache.maven.its.mng3916,child,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/equal-plugin-exec-ids,maven-core/src/test/resources-project-builder/equal-plugin-exec-ids/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/equal-plugin-exec-ids/pom.xml,org.apache.maven.its.mng3821,test,1.0-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-order/wo-plugin-mgmt,maven-core/src/test/resources-project-builder/plugin-exec-order/wo-plugin-mgmt/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-order/wo-plugin-mgmt/pom.xml,org.apache.maven.its.mng3887,test,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-order/w-plugin-mgmt,maven-core/src/test/resources-project-builder/plugin-exec-order/w-plugin-mgmt/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-order/w-plugin-mgmt/pom.xml,org.apache.maven.its.mng3887,test,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-merging/wo-plugin-mgmt,maven-core/src/test/resources-project-builder/plugin-exec-merging/wo-plugin-mgmt/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-merging/wo-plugin-mgmt/pom.xml,org.apache.maven.its.mng3938,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-merging/wo-plugin-mgmt/sub,maven-core/src/test/resources-project-builder/plugin-exec-merging/wo-plugin-mgmt/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-merging/wo-plugin-mgmt/sub/pom.xml,org.apache.maven.its.mng3938,child,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-merging/w-plugin-mgmt,maven-core/src/test/resources-project-builder/plugin-exec-merging/w-plugin-mgmt/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-merging/w-plugin-mgmt/pom.xml,org.apache.maven.its.mng3938,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-merging/w-plugin-mgmt/sub,maven-core/src/test/resources-project-builder/plugin-exec-merging/w-plugin-mgmt/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-merging/w-plugin-mgmt/sub/pom.xml,org.apache.maven.its.mng3938,child,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-config-append/no-profile,maven-core/src/test/resources-project-builder/plugin-config-append/no-profile/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-config-append/no-profile/pom.xml,org.apache.maven.its.mng2591,parent,1.0,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-config-append/no-profile/subproject,maven-core/src/test/resources-project-builder/plugin-config-append/no-profile/subproject/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-config-append/no-profile/subproject/pom.xml,org.apache.maven.its.mng2591,subproject,1.0,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-config-append/with-profile,maven-core/src/test/resources-project-builder/plugin-config-append/with-profile/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-config-append/with-profile/pom.xml,org.apache.maven.its.mng2591,parent,1.0,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-config-append/with-profile/subproject,maven-core/src/test/resources-project-builder/plugin-config-append/with-profile/subproject/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-config-append/with-profile/subproject/pom.xml,org.apache.maven.its.mng2591,subproject,1.0,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/contributors-inheritance,maven-core/src/test/resources-project-builder/contributors-inheritance/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/contributors-inheritance/pom.xml,org.apache.maven.its.mng3843,parent-1,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/contributors-inheritance/child-2,maven-core/src/test/resources-project-builder/contributors-inheritance/child-2/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/contributors-inheritance/child-2/pom.xml,org.apache.maven.its.mng3843.child,child-2,0.2,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/build-extension-inheritance,maven-core/src/test/resources-project-builder/build-extension-inheritance/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/build-extension-inheritance/pom.xml,org.apache.maven.its.mng3899,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/build-extension-inheritance/sub,maven-core/src/test/resources-project-builder/build-extension-inheritance/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/build-extension-inheritance/sub/pom.xml,org.apache.maven.its.mng3899,child,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/unique-dependency-key/deps,maven-core/src/test/resources-project-builder/unique-dependency-key/deps/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/unique-dependency-key/deps/pom.xml,org.apache.maven.its.mng4005,b,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/unique-dependency-key/dep-mgmt-in-profile,maven-core/src/test/resources-project-builder/unique-dependency-key/dep-mgmt-in-profile/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/unique-dependency-key/dep-mgmt-in-profile/pom.xml,org.apache.maven.its.mng4005,b,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/unique-dependency-key/deps-in-profile,maven-core/src/test/resources-project-builder/unique-dependency-key/deps-in-profile/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/unique-dependency-key/deps-in-profile/pom.xml,org.apache.maven.its.mng4005,b,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/unique-dependency-key/dep-mgmt,maven-core/src/test/resources-project-builder/unique-dependency-key/dep-mgmt/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/unique-dependency-key/dep-mgmt/pom.xml,org.apache.maven.its.mng4005,b,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-w-and-wo-id/wo-plugin-mgmt,maven-core/src/test/resources-project-builder/plugin-exec-w-and-wo-id/wo-plugin-mgmt/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-w-and-wo-id/wo-plugin-mgmt/pom.xml,org.apache.maven.its.mng4000,test1,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/resources-project-builder/plugin-exec-w-and-wo-id/w-plugin-mgmt,maven-core/src/test/resources-project-builder/plugin-exec-w-and-wo-id/w-plugin-mgmt/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/resources-project-builder/plugin-exec-w-and-wo-id/w-plugin-mgmt/pom.xml,org.apache.maven.its.mng4000,test2,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/project-builder/MNG-6723,maven-core/src/test/projects/project-builder/MNG-6723/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/project-builder/MNG-6723/pom.xml,example.eclipse-548652,parent,0.0.1-SNAPSHOT,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/project-builder/MNG-6723/child,maven-core/src/test/projects/project-builder/MNG-6723/child/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/project-builder/MNG-6723/child/pom.xml,example.eclipse-548652,child,0.0.1-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/project-builder/it0063,maven-core/src/test/projects/project-builder/it0063/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/project-builder/it0063/pom.xml,org.apache.maven.its.it0063,maven-it-it0063,1.0,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/project-builder/MNG-6983,maven-core/src/test/projects/project-builder/MNG-6983/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/project-builder/MNG-6983/pom.xml,org.example,child,0.0.1-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/project-builder/mng-3023,maven-core/src/test/projects/project-builder/mng-3023/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/project-builder/mng-3023/pom.xml,org.apache.maven.its.mng3023,parent,1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/project-builder/mng-3023/dependency,maven-core/src/test/projects/project-builder/mng-3023/dependency/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/project-builder/mng-3023/dependency/pom.xml,org.apache.maven.its.mng3023,dependency,1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/project-builder/mng-3023/consumer,maven-core/src/test/projects/project-builder/mng-3023/consumer/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/project-builder/mng-3023/consumer/pom.xml,org.apache.maven.its.mng3023,consumer,1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/project-builder/MNG-7648,maven-core/src/test/projects/project-builder/MNG-7648/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/project-builder/MNG-7648/pom.xml,org.apache.maven.its,location-tracking,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/project-builder/MNG-6716/project,maven-core/src/test/projects/project-builder/MNG-6716/project/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/project-builder/MNG-6716/project/pom.xml,org.apache.maven.tests,MNG-6716,0.1-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/plugin-manager/project-with-plugin-classpath-ordering,maven-core/src/test/projects/plugin-manager/project-with-plugin-classpath-ordering/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/plugin-manager/project-with-plugin-classpath-ordering/pom.xml,org.apache.maven.its.mng3906,parent,0.1,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/plugin-manager/project-with-plugin-classpath-ordering/sub,maven-core/src/test/projects/plugin-manager/project-with-plugin-classpath-ordering/sub/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/plugin-manager/project-with-plugin-classpath-ordering/sub/pom.xml,org.apache.maven.its.mng3906,child,0.1,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/plugin-manager/project-contributing-system-scope-plugin-dep,maven-core/src/test/projects/plugin-manager/project-contributing-system-scope-plugin-dep/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/plugin-manager/project-contributing-system-scope-plugin-dep/pom.xml,org.apache.maven.its.mng3586,test2,1.0,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/plugin-manager/project-with-build-extensions-plugin,maven-core/src/test/projects/plugin-manager/project-with-build-extensions-plugin/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/plugin-manager/project-with-build-extensions-plugin/pom.xml,org.apache.maven.test,project-with-build-extensions-plugin,1.0,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/plugin-manager/project-with-inheritance,maven-core/src/test/projects/plugin-manager/project-with-inheritance/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/plugin-manager/project-with-inheritance/pom.xml,org.apache.maven,maven,3.0-SNAPSHOT,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/plugin-manager/mng-5003-plugin-realm-cache,maven-core/src/test/projects/plugin-manager/mng-5003-plugin-realm-cache/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/plugin-manager/mng-5003-plugin-realm-cache/pom.xml,org.apache.maven.its.mng5003,mng-5003-plugin-realm-cache,1.0,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/default-maven/simple,maven-core/src/test/projects/default-maven/simple/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/default-maven/simple/pom.xml,simple,simple,1.0-SNAPSHOT,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/default-maven/cyclic-reference,maven-core/src/test/projects/default-maven/cyclic-reference/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/default-maven/cyclic-reference/pom.xml,cyclic-reference,parent,1.0-SNAPSHOT,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/default-maven/cyclic-reference/module-a,maven-core/src/test/projects/default-maven/cyclic-reference/module-a/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/default-maven/cyclic-reference/module-a/pom.xml,cyclic-reference,module-a,1.0-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/default-maven/cyclic-reference/module-b,maven-core/src/test/projects/default-maven/cyclic-reference/module-b/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/default-maven/cyclic-reference/module-b/pom.xml,cyclic-reference,module-b,1.0-SNAPSHOT,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/lifecycle-dependency-resolver,maven-core/src/test/projects/lifecycle-dependency-resolver/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/lifecycle-dependency-resolver/pom.xml,org.apache.maven.its.mng6300,test,1.0,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/lifecycle-dependency-resolver/war,maven-core/src/test/projects/lifecycle-dependency-resolver/war/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/lifecycle-dependency-resolver/war/pom.xml,org.apache.maven.its.mng6300,mng6300-war,1.0,war,False,True,packaging=war,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/lifecycle-dependency-resolver/lib,maven-core/src/test/projects/lifecycle-dependency-resolver/lib/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/lifecycle-dependency-resolver/lib/pom.xml,org.apache.maven.its.mng6300,mng6300-lib,1.0,jar,False,True,packaging=jar,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/lifecycle-listener/lifecycle-participant-reactor-dependency-injection,maven-core/src/test/projects/lifecycle-listener/lifecycle-participant-reactor-dependency-injection/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/lifecycle-listener/lifecycle-participant-reactor-dependency-injection/pom.xml,lifecycle-participant-reactor-dependency-injection,parent,1.0,pom,False,False,packaging=pom,False
apache,maven,/home/camila/repos/apache/maven,maven-core/src/test/projects/lifecycle-listener/lifecycle-participant-reactor-dependency-injection/module-a,maven-core/src/test/projects/lifecycle-listener/lifecycle-participant-reactor-dependency-injection/module-a/pom.xml,/home/camila/repos/apache/maven/maven-core/src/test/projects/lifecycle-listener/lifecycle-participant-reactor-dependency-injection/module-a/pom.xml,lifecycle-participant-reactor-dependency-injection,module-a,1.0,jar,False,True,packaging=jar,False
